연도,경기날짜,경기시간,경기일시,요일,평일_주말,월,주차_ISO,홈팀,방문팀,구장,기상_매핑_지역키,관중수,지점번호,관측도시,일평균기온(°C),일합계강수량(mm),일평균풍속(m/s),일평균상대습도(%)
2025,2025-07-08,,2025-07-08,화,평일,7,28,NC,삼성,창원,경남_창원,8294,155,창원,29.6,,1.6,69.6
2025,2025-07-08,,2025-07-08,화,평일,7,28,LG,키움,잠실,서울_잠실,16098,108,서울,31.3,11.8,1.9,72.5
2025,2025-07-09,,2025-07-09,수,평일,7,28,한화,KIA,대전,대전,17000,133,대전,31.0,,3.0,48.1
2025,2025-07-09,,2025-07-09,수,평일,7,28,SSG,KT,문학,인천,10259,112,인천,30.8,,1.7,69.5
2025,2025-07-09,,2025-07-09,수,평일,7,28,롯데,두산,사직,부산,19071,159,부산,28.5,,3.2,59.6
2025,2025-07-09,,2025-07-09,수,평일,7,28,NC,삼성,창원,경남_창원,9220,155,창원,29.0,,2.1,60.0
2025,2025-07-09,,2025-07-09,수,평일,7,28,LG,키움,잠실,서울_잠실,16400,108,서울,31.9,,2.2,61.1
2025,2025-07-10,,2025-07-10,목,평일,7,28,한화,KIA,대전,대전,17000,133,대전,29.8,,3.4,42.4
2025,2025-07-10,,2025-07-10,목,평일,7,28,SSG,KT,문학,인천,10817,112,인천,31.1,,2.4,48.5
2025,2025-07-10,,2025-07-10,목,평일,7,28,롯데,두산,사직,부산,21199,159,부산,28.0,,3.5,60.9
2025,2025-07-10,,2025-07-10,목,평일,7,28,NC,삼성,창원,경남_창원,10106,155,창원,28.5,,2.5,60.3
2025,2025-07-10,,2025-07-10,목,평일,7,28,LG,키움,잠실,서울_잠실,16628,108,서울,31.4,,2.9,46.6
2025,2025-07-18,,2025-07-18,금,평일,7,29,KT,한화,수원,경기_수원,18700,119,수원,25.3,0.7,1.7,82.4
2025,2025-07-18,,2025-07-18,금,평일,7,29,LG,롯데,잠실,서울_잠실,23750,108,서울,24.7,16.1,1.7,89.5
2025,2025-07-19,,2025-07-19,토,주말,7,29,KT,한화,수원,경기_수원,18700,119,수원,24.3,47.0,2.0,91.5
2025,2025-07-19,,2025-07-19,토,주말,7,29,LG,롯데,잠실,서울_잠실,23750,108,서울,23.9,84.0,2.0,95.4
2025,2025-07-19,,2025-07-19,토,주말,7,29,SSG,두산,문학,인천,19877,112,인천,23.6,52.4,2.6,98.5
2025,2025-07-20,,2025-07-20,일,주말,7,29,KT,한화,수원,경기_수원,18700,119,수원,27.2,3.2,1.9,80.1
2025,2025-07-20,,2025-07-20,일,주말,7,29,LG,롯데,잠실,서울_잠실,23750,108,서울,27.7,14.8,2.8,82.8
2025,2025-07-20,,2025-07-20,일,주말,7,29,KIA,NC,광주,광주,16985,156,광주,27.7,,1.7,79.0
2025,2025-07-20,,2025-07-20,일,주말,7,29,SSG,두산,문학,인천,18102,112,인천,26.8,30.1,3.4,89.3
2025,2025-07-20,,2025-07-20,일,주말,7,29,삼성,키움,대구,대구,24000,143,대구,26.5,,0.9,79.9
2025,2025-07-22,,2025-07-22,화,평일,7,30,두산,한화,잠실,서울_잠실,23750,108,서울,28.8,0.1,2.7,75.6
2025,2025-07-22,,2025-07-22,화,평일,7,30,NC,KT,창원,경남_창원,6302,155,창원,28.6,,1.4,79.0
2025,2025-07-22,,2025-07-22,화,평일,7,30,KIA,LG,광주,광주,12468,156,광주,28.2,,1.0,76.4
2025,2025-07-22,,2025-07-22,화,평일,7,30,키움,롯데,고척,서울_고척,15362,108,서울,28.8,0.1,2.7,75.6
2025,2025-07-22,,2025-07-22,화,평일,7,30,삼성,SSG,대구,대구,22896,143,대구,29.5,,0.8,69.5
2025,2025-07-23,,2025-07-23,수,평일,7,30,두산,한화,잠실,서울_잠실,23750,108,서울,28.9,,1.8,70.4
2025,2025-07-23,,2025-07-23,수,평일,7,30,NC,KT,창원,경남_창원,6375,155,창원,28.8,,1.4,75.0
2025,2025-07-23,,2025-07-23,수,평일,7,30,KIA,LG,광주,광주,12172,156,광주,28.8,,0.7,75.3
2025,2025-07-23,,2025-07-23,수,평일,7,30,키움,롯데,고척,서울_고척,15325,108,서울,28.9,,1.8,70.4
2025,2025-07-23,,2025-07-23,수,평일,7,30,삼성,SSG,대구,대구,23304,143,대구,29.9,,0.8,68.1
2025,2025-07-24,,2025-07-24,목,평일,7,30,두산,한화,잠실,서울_잠실,23750,108,서울,29.8,,1.9,68.0
2025,2025-07-24,,2025-07-24,목,평일,7,30,NC,KT,창원,경남_창원,5157,155,창원,28.3,,1.5,73.1
2025,2025-07-24,,2025-07-24,목,평일,7,30,KIA,LG,광주,광주,12364,156,광주,29.8,,1.0,73.4
2025,2025-07-24,,2025-07-24,목,평일,7,30,키움,롯데,고척,서울_고척,15216,108,서울,29.8,,1.9,68.0
2025,2025-07-24,,2025-07-24,목,평일,7,30,삼성,SSG,대구,대구,24000,143,대구,29.9,,1.2,64.6
2025,2025-07-25,,2025-07-25,금,평일,7,30,롯데,KIA,사직,부산,22669,159,부산,29.6,,2.6,69.3
2025,2025-07-25,,2025-07-25,금,평일,7,30,두산,LG,잠실,서울_잠실,20007,108,서울,31.1,,1.9,64.6
2025,2025-07-25,,2025-07-25,금,평일,7,30,한화,SSG,대전,대전,17000,133,대전,30.4,,1.6,68.0
2025,2025-07-25,,2025-07-25,금,평일,7,30,KT,삼성,수원,경기_수원,18700,119,수원,29.7,,1.2,70.8
2025,2025-07-25,,2025-07-25,금,평일,7,30,NC,키움,창원,경남_창원,6171,155,창원,28.9,,2.1,71.5
2025,2025-07-26,,2025-07-26,토,주말,7,30,롯데,KIA,사직,부산,22669,159,부산,29.9,,2.7,69.9
2025,2025-07-26,,2025-07-26,토,주말,7,30,두산,LG,잠실,서울_잠실,23750,108,서울,32.3,,1.7,61.9
2025,2025-07-26,,2025-07-26,토,주말,7,30,한화,SSG,대전,대전,17000,133,대전,30.6,,2.1,66.8
2025,2025-07-26,,2025-07-26,토,주말,7,30,KT,삼성,수원,경기_수원,18700,119,수원,30.8,,1.7,66.4
2025,2025-07-26,,2025-07-26,토,주말,7,30,NC,키움,창원,경남_창원,10690,155,창원,29.8,,2.3,68.1
2025,2025-07-27,,2025-07-27,일,주말,7,30,롯데,KIA,사직,부산,22669,159,부산,29.9,,2.6,63.6
2025,2025-07-27,,2025-07-27,일,주말,7,30,두산,LG,잠실,서울_잠실,20780,108,서울,32.8,,2.0,62.4
2025,2025-07-27,,2025-07-27,일,주말,7,30,한화,SSG,대전,대전,17000,133,대전,31.6,,2.4,61.5
2025,2025-07-27,,2025-07-27,일,주말,7,30,KT,삼성,수원,경기_수원,18700,119,수원,30.7,,2.0,65.4
2025,2025-07-27,,2025-07-27,일,주말,7,30,NC,키움,창원,경남_창원,8115,155,창원,29.5,,2.3,66.3
2025,2025-07-29,,2025-07-29,화,평일,7,31,LG,KT,잠실,서울_잠실,17294,108,서울,32.0,,2.0,64.0
2025,2025-07-29,,2025-07-29,화,평일,7,31,롯데,NC,사직,부산,22669,159,부산,29.2,,2.3,68.8
2025,2025-07-29,,2025-07-29,화,평일,7,31,KIA,두산,광주,광주,14329,156,광주,29.8,,1.1,68.9
2025,2025-07-29,,2025-07-29,화,평일,7,31,한화,삼성,대전,대전,17000,133,대전,31.2,,1.5,62.6
2025,2025-07-29,,2025-07-29,화,평일,7,31,SSG,키움,문학,인천,10177,112,인천,30.1,,1.9,71.8
2025,2025-07-30,,2025-07-30,수,평일,7,31,LG,KT,잠실,서울_잠실,17782,108,서울,32.1,,1.7,62.9
2025,2025-07-30,,2025-07-30,수,평일,7,31,롯데,NC,사직,부산,22669,159,부산,29.1,,2.5,66.3
2025,2025-07-30,,2025-07-30,수,평일,7,31,KIA,두산,광주,광주,15391,156,광주,29.1,,1.7,67.3
2025,2025-07-30,,2025-07-30,수,평일,7,31,한화,삼성,대전,대전,17000,133,대전,30.9,,2.0,59.6
2025,2025-07-30,,2025-07-30,수,평일,7,31,SSG,키움,문학,인천,10514,112,인천,30.0,,1.8,77.1
2025,2025-07-31,,2025-07-31,목,평일,7,31,LG,KT,잠실,서울_잠실,17630,108,서울,30.9,,2.0,62.3
2025,2025-07-31,,2025-07-31,목,평일,7,31,롯데,NC,사직,부산,22669,159,부산,29.3,,2.6,70.5
2025,2025-07-31,,2025-07-31,목,평일,7,31,KIA,두산,광주,광주,15584,156,광주,29.8,,1.5,64.6
2025,2025-07-31,,2025-07-31,목,평일,7,31,한화,삼성,대전,대전,17000,133,대전,29.9,,1.5,61.9
2025,2025-07-31,,2025-07-31,목,평일,7,31,SSG,키움,문학,인천,10917,112,인천,29.6,,2.3,70.0
2025,2025-08-01,,2025-08-01,금,평일,8,31,KIA,한화,광주,광주,20500,156,광주,29.8,,0.9,67.1
2025,2025-08-01,,2025-08-01,금,평일,8,31,NC,KT,창원,경남_창원,7590,155,창원,28.7,,1.8,76.9
2025,2025-08-01,,2025-08-01,금,평일,8,31,삼성,LG,대구,대구,24000,143,대구,30.4,,1.4,59.4
2025,2025-08-01,,2025-08-01,금,평일,8,31,키움,롯데,고척,서울_고척,16000,108,서울,31.0,,1.9,66.9
2025,2025-08-01,,2025-08-01,금,평일,8,31,두산,SSG,잠실,서울_잠실,15073,108,서울,31.0,,1.9,66.9
2025,2025-08-02,,2025-08-02,토,주말,8,31,NC,KT,창원,경남_창원,9940,155,창원,29.5,,1.5,80.1
2025,2025-08-02,,2025-08-02,토,주말,8,31,삼성,LG,대구,대구,24000,143,대구,30.9,,1.5,63.3
2025,2025-08-02,,2025-08-02,토,주말,8,31,키움,롯데,고척,서울_고척,16000,108,서울,31.2,,1.8,62.1
2025,2025-08-02,,2025-08-02,토,주말,8,31,두산,SSG,잠실,서울_잠실,17278,108,서울,31.2,,1.8,62.1
2025,2025-08-03,,2025-08-03,일,주말,8,31,NC,KT,창원,경남_창원,7561,155,창원,28.7,22.3,1.8,80.9
2025,2025-08-03,,2025-08-03,일,주말,8,31,삼성,LG,대구,대구,24000,143,대구,28.9,24.5,1.4,75.3
2025,2025-08-03,,2025-08-03,일,주말,8,31,키움,롯데,고척,서울_고척,16000,108,서울,28.8,1.3,2.0,69.0
2025,2025-08-03,,2025-08-03,일,주말,8,31,두산,SSG,잠실,서울_잠실,14422,108,서울,28.8,1.3,2.0,69.0
2025,2025-08-05,,2025-08-05,화,평일,8,32,롯데,KIA,사직,부산,22669,159,부산,28.6,4.9,5.2,83.4
2025,2025-08-05,,2025-08-05,화,평일,8,32,한화,KT,대전,대전,16783,133,대전,29.3,,1.9,71.0
2025,2025-08-05,,2025-08-05,화,평일,8,32,LG,두산,잠실,서울_잠실,20239,108,서울,29.1,,2.2,67.4
2025,2025-08-05,,2025-08-05,화,평일,8,32,SSG,삼성,문학,인천,13850,112,인천,27.3,,2.5,81.3
2025,2025-08-05,,2025-08-05,화,평일,8,32,NC,키움,창원,경남_창원,6661,155,창원,28.7,7.8,1.8,86.4
2025,2025-08-06,,2025-08-06,수,평일,8,32,롯데,KIA,사직,부산,20944,159,부산,28.5,2.4,6.1,81.8
2025,2025-08-06,,2025-08-06,수,평일,8,32,한화,KT,대전,대전,13919,133,대전,28.0,1.9,2.1,84.3
2025,2025-08-06,,2025-08-06,수,평일,8,32,LG,두산,잠실,서울_잠실,20427,108,서울,27.1,22.0,3.2,89.0
2025,2025-08-06,,2025-08-06,수,평일,8,32,SSG,삼성,문학,인천,12003,112,인천,26.7,7.3,3.3,93.3
2025,2025-08-06,,2025-08-06,수,평일,8,32,NC,키움,창원,경남_창원,5776,155,창원,28.7,2.0,1.4,84.1
2025,2025-08-07,,2025-08-07,목,평일,8,32,롯데,KIA,사직,부산,22104,159,부산,29.5,,3.4,74.5
2025,2025-08-07,,2025-08-07,목,평일,8,32,한화,KT,대전,대전,17000,133,대전,27.5,,1.9,74.5
2025,2025-08-07,,2025-08-07,목,평일,8,32,LG,두산,잠실,서울_잠실,21392,108,서울,28.2,,2.7,70.8
2025,2025-08-07,,2025-08-07,목,평일,8,32,SSG,삼성,문학,인천,15174,112,인천,27.3,,2.5,80.8
2025,2025-08-07,,2025-08-07,목,평일,8,32,NC,키움,창원,경남_창원,5893,155,창원,29.6,,1.1,69.5
2025,2025-08-08,,2025-08-08,금,평일,8,32,LG,한화,잠실,서울_잠실,23750,108,서울,26.6,6.3,1.6,74.8
2025,2025-08-08,,2025-08-08,금,평일,8,32,NC,KIA,창원,경남_창원,12141,155,창원,27.1,,1.2,75.0
2025,2025-08-08,,2025-08-08,금,평일,8,32,키움,두산,고척,서울_고척,12841,108,서울,26.6,6.3,1.6,74.8
2025,2025-08-08,,2025-08-08,금,평일,8,32,롯데,SSG,사직,부산,20091,159,부산,27.4,,2.4,78.1
2025,2025-08-08,,2025-08-08,금,평일,8,32,KT,삼성,수원,경기_수원,18700,119,수원,25.9,,1.7,75.4
2025,2025-08-09,,2025-08-09,토,주말,8,32,LG,한화,잠실,서울_잠실,23750,108,서울,24.9,3.5,1.4,82.1
2025,2025-08-09,,2025-08-09,토,주말,8,32,키움,두산,고척,서울_고척,16000,108,서울,24.9,3.5,1.4,82.1
2025,2025-08-09,,2025-08-09,토,주말,8,32,KT,삼성,수원,경기_수원,18700,119,수원,24.7,0.4,1.4,75.6
2025,2025-08-10,,2025-08-10,일,주말,8,32,LG,한화,잠실,서울_잠실,23750,108,서울,27.3,,1.7,70.0
2025,2025-08-10,,2025-08-10,일,주말,8,32,NC,KIA,창원,경남_창원,10773,155,창원,23.7,39.6,1.2,92.9
2025,2025-08-10,,2025-08-10,일,주말,8,32,키움,두산,고척,서울_고척,15111,108,서울,27.3,,1.7,70.0
2025,2025-08-10,,2025-08-10,일,주말,8,32,롯데,SSG,사직,부산,22062,159,부산,23.5,39.3,1.6,86.9
2025,2025-08-10,,2025-08-10,일,주말,8,32,KT,삼성,수원,경기_수원,18700,119,수원,25.9,,1.6,72.9
2025,2025-08-12,,2025-08-12,화,평일,8,33,삼성,KIA,대구,대구,22522,143,대구,22.8,5.9,1.6,90.5
2025,2025-08-12,,2025-08-12,화,평일,8,33,KT,LG,수원,경기_수원,14407,119,수원,26.9,,2.4,69.9
2025,2025-08-12,,2025-08-12,화,평일,8,33,한화,롯데,대전,대전,17000,133,대전,24.3,0.2,2.1,82.8
2025,2025-08-12,,2025-08-12,화,평일,8,33,두산,NC,잠실,서울_잠실,11590,108,서울,28.6,,2.2,62.9
2025,2025-08-12,,2025-08-12,화,평일,8,33,SSG,키움,문학,인천,10091,112,인천,27.7,,2.1,68.9
2025,2025-08-13,,2025-08-13,수,평일,8,33,삼성,KIA,대구,대구,24000,143,대구,27.5,,0.9,78.4
2025,2025-08-13,,2025-08-13,수,평일,8,33,한화,롯데,대전,대전,17000,133,대전,26.8,5.4,1.4,86.0
2025,2025-08-14,,2025-08-14,목,평일,8,33,삼성,KIA,대구,대구,24000,143,대구,29.8,,1.5,66.8
2025,2025-08-14,,2025-08-14,목,평일,8,33,한화,롯데,대전,대전,17000,133,대전,28.5,,2.1,74.5
2025,2025-08-14,,2025-08-14,목,평일,8,33,두산,NC,잠실,서울_잠실,10938,108,서울,25.5,47.8,2.2,91.1
2025,2025-08-14,,2025-08-14,목,평일,8,33,SSG,키움,문학,인천,9461,112,인천,24.5,31.0,2.6,98.5
2025,2025-08-15,,2025-08-15,금,평일,8,33,NC,한화,창원,경남_창원,17983,155,창원,29.1,,1.4,78.5
2025,2025-08-15,,2025-08-15,금,평일,8,33,두산,KIA,잠실,서울_잠실,23750,108,서울,27.1,,1.7,84.3
2025,2025-08-15,,2025-08-15,금,평일,8,33,키움,KT,고척,서울_고척,11585,108,서울,27.1,,1.7,84.3
2025,2025-08-15,,2025-08-15,금,평일,8,33,SSG,LG,문학,인천,23000,112,인천,25.6,60.7,1.5,95.9
2025,2025-08-15,,2025-08-15,금,평일,8,33,롯데,삼성,사직,부산,22669,159,부산,29.5,,2.4,71.9
2025,2025-08-16,,2025-08-16,토,주말,8,33,NC,한화,창원,경남_창원,17983,155,창원,29.1,,1.6,79.4
2025,2025-08-16,,2025-08-16,토,주말,8,33,두산,KIA,잠실,서울_잠실,23750,108,서울,28.2,,2.2,76.0
2025,2025-08-16,,2025-08-16,토,주말,8,33,키움,KT,고척,서울_고척,10163,108,서울,28.2,,2.2,76.0
2025,2025-08-16,,2025-08-16,토,주말,8,33,SSG,LG,문학,인천,23000,112,인천,27.2,,2.4,90.0
2025,2025-08-16,,2025-08-16,토,주말,8,33,롯데,삼성,사직,부산,22669,159,부산,29.4,,2.5,72.3
2025,2025-08-17,,2025-08-17,일,주말,8,33,NC,한화,창원,경남_창원,12179,155,창원,28.9,,1.1,76.4
2025,2025-08-17,,2025-08-17,일,주말,8,33,두산,KIA,잠실,서울_잠실,23750,108,서울,28.4,,2.3,76.3
2025,2025-08-17,,2025-08-17,일,주말,8,33,키움,KT,고척,서울_고척,8838,108,서울,28.4,,2.3,76.3
2025,2025-08-17,,2025-08-17,일,주말,8,33,SSG,LG,문학,인천,23000,112,인천,27.3,,2.4,88.6
2025,2025-08-17,,2025-08-17,일,주말,8,33,롯데,삼성,사직,부산,22669,159,부산,29.1,,3.4,74.3
2025,2025-08-19,,2025-08-19,화,평일,8,34,LG,롯데,잠실,서울_잠실,23750,108,서울,29.1,,3.0,75.3
2025,2025-08-19,,2025-08-19,화,평일,8,34,한화,두산,대전,대전,16580,133,대전,29.0,,2.1,73.0
2025,2025-08-19,,2025-08-19,화,평일,8,34,KT,SSG,수원,경기_수원,8853,119,수원,28.2,3.9,2.1,79.4
2025,2025-08-19,,2025-08-19,화,평일,8,34,NC,삼성,창원,경남_창원,8343,155,창원,28.9,,1.8,77.0
2025,2025-08-19,,2025-08-19,화,평일,8,34,KIA,키움,광주,광주,11023,156,광주,29.0,,1.5,74.8
2025,2025-08-20,,2025-08-20,수,평일,8,34,LG,롯데,잠실,서울_잠실,23750,108,서울,29.4,,2.6,74.5
2025,2025-08-20,,2025-08-20,수,평일,8,34,한화,두산,대전,대전,16054,133,대전,29.5,,1.7,70.9
2025,2025-08-20,,2025-08-20,수,평일,8,34,KT,SSG,수원,경기_수원,9062,119,수원,28.2,,2.0,77.9
2025,2025-08-20,,2025-08-20,수,평일,8,34,NC,삼성,창원,경남_창원,9430,155,창원,28.4,,1.8,79.8
2025,2025-08-20,,2025-08-20,수,평일,8,34,KIA,키움,광주,광주,10503,156,광주,28.7,,1.4,75.1
2025,2025-08-21,,2025-08-21,목,평일,8,34,LG,롯데,잠실,서울_잠실,23750,108,서울,29.8,,2.2,70.6
2025,2025-08-21,,2025-08-21,목,평일,8,34,한화,두산,대전,대전,16369,133,대전,29.9,,1.3,70.3
2025,2025-08-21,,2025-08-21,목,평일,8,34,KT,SSG,수원,경기_수원,9912,119,수원,28.7,,1.7,75.6
2025,2025-08-21,,2025-08-21,목,평일,8,34,NC,삼성,창원,경남_창원,9832,155,창원,29.0,,1.4,76.9
2025,2025-08-21,,2025-08-21,목,평일,8,34,KIA,키움,광주,광주,10061,156,광주,29.3,,1.0,73.1
2025,2025-08-22,,2025-08-22,금,평일,8,34,두산,KT,잠실,서울_잠실,16397,108,서울,29.4,,2.1,71.5
2025,2025-08-22,,2025-08-22,금,평일,8,34,KIA,LG,광주,광주,14633,156,광주,29.2,,1.0,72.5
2025,2025-08-22,,2025-08-22,금,평일,8,34,NC,롯데,창원,경남_창원,17983,155,창원,29.3,,1.4,79.0
2025,2025-08-22,,2025-08-22,금,평일,8,34,한화,SSG,대전,대전,16446,133,대전,29.8,,1.2,70.1
2025,2025-08-22,,2025-08-22,금,평일,8,34,삼성,키움,대구,대구,24000,143,대구,30.0,,1.3,67.9
2025,2025-08-23,,2025-08-23,토,주말,8,34,두산,KT,잠실,서울_잠실,21834,108,서울,29.3,,1.9,74.9
2025,2025-08-23,,2025-08-23,토,주말,8,34,KIA,LG,광주,광주,20500,156,광주,29.2,,1.0,73.4
2025,2025-08-23,,2025-08-23,토,주말,8,34,NC,롯데,창원,경남_창원,17983,155,창원,29.3,,1.5,77.9
2025,2025-08-23,,2025-08-23,토,주말,8,34,한화,SSG,대전,대전,17000,133,대전,29.2,,1.1,73.1
2025,2025-08-23,,2025-08-23,토,주말,8,34,삼성,키움,대구,대구,24000,143,대구,30.8,,1.3,60.0
2025,2025-08-24,,2025-08-24,일,주말,8,34,두산,KT,잠실,서울_잠실,17905,108,서울,30.2,,1.7,69.4
2025,2025-08-24,,2025-08-24,일,주말,8,34,KIA,LG,광주,광주,15128,156,광주,29.3,,1.3,76.5
2025,2025-08-24,,2025-08-24,일,주말,8,34,NC,롯데,창원,경남_창원,17983,155,창원,29.3,,1.4,80.1
2025,2025-08-24,,2025-08-24,일,주말,8,34,한화,SSG,대전,대전,17000,133,대전,30.6,,1.6,65.3
2025,2025-08-24,,2025-08-24,일,주말,8,34,삼성,키움,대구,대구,24000,143,대구,31.0,,0.9,63.3
2025,2025-08-26,,2025-08-26,화,평일,8,35,키움,한화,고척,서울_고척,16000,108,서울,27.6,5.4,2.8,81.8
2025,2025-08-26,,2025-08-26,화,평일,8,35,SSG,KIA,문학,인천,17488,112,인천,26.9,10.0,3.0,86.6
2025,2025-08-26,,2025-08-26,화,평일,8,35,롯데,KT,사직,부산,16116,159,부산,29.0,,4.2,75.9
2025,2025-08-26,,2025-08-26,화,평일,8,35,NC,LG,창원,경남_창원,6496,155,창원,29.1,,1.7,78.0
2025,2025-08-26,,2025-08-26,화,평일,8,35,두산,삼성,잠실,서울_잠실,20491,108,서울,27.6,5.4,2.8,81.8
2025,2025-08-27,,2025-08-27,수,평일,8,35,키움,한화,고척,서울_고척,16000,108,서울,26.7,,1.6,73.8
2025,2025-08-27,,2025-08-27,수,평일,8,35,SSG,KIA,문학,인천,17688,112,인천,26.5,,1.8,77.3
2025,2025-08-27,,2025-08-27,수,평일,8,35,롯데,KT,사직,부산,16826,159,부산,28.7,,2.5,71.1
2025,2025-08-27,,2025-08-27,수,평일,8,35,NC,LG,창원,경남_창원,8337,155,창원,27.7,,1.8,75.0
2025,2025-08-27,,2025-08-27,수,평일,8,35,두산,삼성,잠실,서울_잠실,21198,108,서울,26.7,,1.6,73.8
2025,2025-08-28,,2025-08-28,목,평일,8,35,키움,한화,고척,서울_고척,16000,108,서울,28.3,,2.7,72.9
2025,2025-08-28,,2025-08-28,목,평일,8,35,SSG,KIA,문학,인천,17833,112,인천,27.6,,2.8,78.9
2025,2025-08-28,,2025-08-28,목,평일,8,35,롯데,KT,사직,부산,17273,159,부산,28.6,,2.4,74.9
2025,2025-08-28,,2025-08-28,목,평일,8,35,NC,LG,창원,경남_창원,9528,155,창원,27.8,,1.4,77.3
2025,2025-08-28,,2025-08-28,목,평일,8,35,두산,삼성,잠실,서울_잠실,23126,108,서울,28.3,,2.7,72.9
2025,2025-08-29,,2025-08-29,금,평일,8,35,KT,KIA,수원,경기_수원,18700,119,수원,28.5,,2.6,81.0
2025,2025-08-29,,2025-08-29,금,평일,8,35,SSG,NC,문학,인천,11509,112,인천,28.4,2.3,3.8,89.5
2025,2025-08-29,,2025-08-29,금,평일,8,35,롯데,두산,사직,부산,19473,159,부산,29.3,,3.6,72.8
2025,2025-08-29,,2025-08-29,금,평일,8,35,한화,삼성,대전,대전,17000,133,대전,29.3,,2.1,74.4
2025,2025-08-29,,2025-08-29,금,평일,8,35,LG,키움,잠실,서울_잠실,22231,108,서울,29.0,32.2,3.5,82.0
2025,2025-08-30,,2025-08-30,토,주말,8,35,KT,KIA,수원,경기_수원,18700,119,수원,28.4,0.9,1.9,79.9
2025,2025-08-30,,2025-08-30,토,주말,8,35,SSG,NC,문학,인천,20449,112,인천,28.2,0.8,2.6,86.4
2025,2025-08-30,,2025-08-30,토,주말,8,35,롯데,두산,사직,부산,22669,159,부산,29.7,,3.3,70.1
2025,2025-08-30,,2025-08-30,토,주말,8,35,한화,삼성,대전,대전,17000,133,대전,29.4,,1.7,72.0
2025,2025-08-30,,2025-08-30,토,주말,8,35,LG,키움,잠실,서울_잠실,23750,108,서울,28.4,23.9,2.0,81.1
2025,2025-08-31,,2025-08-31,일,주말,8,35,KT,KIA,수원,경기_수원,18700,119,수원,27.5,1.5,1.9,80.1
2025,2025-08-31,,2025-08-31,일,주말,8,35,SSG,NC,문학,인천,13129,112,인천,28.0,,2.6,82.9
2025,2025-08-31,,2025-08-31,일,주말,8,35,롯데,두산,사직,부산,20350,159,부산,28.2,0.9,2.7,80.6
2025,2025-08-31,,2025-08-31,일,주말,8,35,한화,삼성,대전,대전,17000,133,대전,27.9,,1.6,76.9
2025,2025-08-31,,2025-08-31,일,주말,8,35,LG,키움,잠실,서울_잠실,22503,108,서울,28.5,,2.4,75.3
2025,2025-09-02,,2025-09-02,화,평일,9,36,한화,KIA,대전,대전,16730,133,대전,25.4,0.1,1.1,79.5
2025,2025-09-02,,2025-09-02,화,평일,9,36,LG,롯데,잠실,서울_잠실,23750,108,서울,26.0,,1.6,74.6
2025,2025-09-02,,2025-09-02,화,평일,9,36,KT,NC,수원,경기_수원,6710,119,수원,25.4,,1.4,75.1
2025,2025-09-02,,2025-09-02,화,평일,9,36,SSG,키움,문학,인천,11112,112,인천,25.7,,1.8,80.4
2025,2025-09-03,,2025-09-03,수,평일,9,36,KT,롯데,수원,경기_수원,14910,119,수원,26.8,0.1,1.5,72.8
2025,2025-09-03,,2025-09-03,수,평일,9,36,한화,NC,대전,대전,17000,133,대전,26.0,8.8,1.5,79.4
2025,2025-09-03,,2025-09-03,수,평일,9,36,KIA,SSG,광주,광주,14468,156,광주,26.0,,0.8,80.6
2025,2025-09-03,,2025-09-03,수,평일,9,36,삼성,키움,대구,대구,22446,143,대구,27.0,,2.5,71.4
2025,2025-09-04,,2025-09-04,목,평일,9,36,KT,LG,수원,경기_수원,12424,119,수원,25.8,5.2,1.8,80.6
2025,2025-09-04,,2025-09-04,목,평일,9,36,NC,두산,창원,경남_창원,5335,155,창원,27.7,,1.5,78.5
2025,2025-09-05,,2025-09-05,금,평일,9,36,SSG,롯데,문학,인천,21529,112,인천,27.8,,2.4,74.0
2025,2025-09-05,,2025-09-05,금,평일,9,36,NC,두산,창원,경남_창원,6590,155,창원,27.4,,1.9,77.4
2025,2025-09-05,,2025-09-05,금,평일,9,36,삼성,키움,대구,대구,24000,143,대구,27.4,12.6,1.5,71.6
2025,2025-09-06,,2025-09-06,토,주말,9,36,삼성,한화,대구,대구,24000,143,대구,28.4,,1.5,70.3
2025,2025-09-06,,2025-09-06,토,주말,9,36,NC,KIA,창원,경남_창원,15040,155,창원,27.6,,1.6,83.4
2025,2025-09-07,,2025-09-07,일,주말,9,36,삼성,한화,대구,대구,24000,143,대구,26.7,5.5,1.6,81.6
2025,2025-09-07,,2025-09-07,일,주말,9,36,NC,KIA,창원,경남_창원,11095,155,창원,27.6,1.8,1.2,85.5
2025,2025-09-07,,2025-09-07,일,주말,9,36,LG,SSG,잠실,서울_잠실,23750,108,서울,25.3,0.2,2.1,77.5
2025,2025-09-09,,2025-09-09,화,평일,9,37,롯데,한화,사직,부산,18109,159,부산,23.8,2.2,2.2,79.0
2025,2025-09-09,,2025-09-09,화,평일,9,37,키움,LG,고척,서울_고척,14773,108,서울,23.7,,1.6,71.9
2025,2025-09-09,,2025-09-09,화,평일,9,37,KT,두산,수원,경기_수원,12252,119,수원,22.9,0.3,1.1,80.1
2025,2025-09-10,,2025-09-10,수,평일,9,37,롯데,한화,사직,부산,22011,159,부산,24.9,,2.6,73.6
2025,2025-09-10,,2025-09-10,수,평일,9,37,두산,LG,잠실,서울_잠실,17856,108,서울,24.8,,1.7,61.1
2025,2025-09-10,,2025-09-10,수,평일,9,37,NC,SSG,창원,경남_창원,4514,155,창원,23.5,,1.5,83.4
