연도,경기날짜,경기시간,경기일시,요일,평일_주말,월,주차_ISO,홈팀,방문팀,구장,기상_매핑_지역키,관중수
2025,2025-08-29,,2025-08-29,금,평일,8,35,KT,KIA,수원,경기_수원,18700
2025,2025-08-29,,2025-08-29,금,평일,8,35,SSG,NC,문학,인천,11509
2025,2025-08-29,,2025-08-29,금,평일,8,35,롯데,두산,사직,부산,19473
2025,2025-08-29,,2025-08-29,금,평일,8,35,한화,삼성,대전,대전,17000
2025,2025-08-29,,2025-08-29,금,평일,8,35,LG,키움,잠실,서울_잠실,22231
2025,2025-08-30,,2025-08-30,토,주말,8,35,KT,KIA,수원,경기_수원,18700
2025,2025-08-30,,2025-08-30,토,주말,8,35,SSG,NC,문학,인천,20449
2025,2025-08-30,,2025-08-30,토,주말,8,35,롯데,두산,사직,부산,22669
2025,2025-08-30,,2025-08-30,토,주말,8,35,한화,삼성,대전,대전,17000
2025,2025-08-30,,2025-08-30,토,주말,8,35,LG,키움,잠실,서울_잠실,23750
2025,2025-08-31,,2025-08-31,일,주말,8,35,KT,KIA,수원,경기_수원,18700
2025,2025-08-31,,2025-08-31,일,주말,8,35,SSG,NC,문학,인천,13129
2025,2025-08-31,,2025-08-31,일,주말,8,35,롯데,두산,사직,부산,20350
2025,2025-08-31,,2025-08-31,일,주말,8,35,한화,삼성,대전,대전,17000
2025,2025-08-31,,2025-08-31,일,주말,8,35,LG,키움,잠실,서울_잠실,22503
2025,2025-09-02,,2025-09-02,화,평일,9,36,한화,KIA,대전,대전,16730
2025,2025-09-02,,2025-09-02,화,평일,9,36,LG,롯데,잠실,서울_잠실,23750
2025,2025-09-02,,2025-09-02,화,평일,9,36,KT,NC,수원,경기_수원,6710
2025,2025-09-02,,2025-09-02,화,평일,9,36,SSG,키움,문학,인천,11112
2025,2025-09-03,,2025-09-03,수,평일,9,36,KT,롯데,수원,경기_수원,14910
2025,2025-09-03,,2025-09-03,수,평일,9,36,한화,NC,대전,대전,17000
2025,2025-09-03,,2025-09-03,수,평일,9,36,KIA,SSG,광주,광주,14468
2025,2025-09-03,,2025-09-03,수,평일,9,36,삼성,키움,대구,대구,22446
2025,2025-09-04,,2025-09-04,목,평일,9,36,KT,LG,수원,경기_수원,12424
2025,2025-09-04,,2025-09-04,목,평일,9,36,NC,두산,창원,경남_창원,5335
2025,2025-09-05,,2025-09-05,금,평일,9,36,SSG,롯데,문학,인천,21529
2025,2025-09-05,,2025-09-05,금,평일,9,36,NC,두산,창원,경남_창원,6590
2025,2025-09-05,,2025-09-05,금,평일,9,36,삼성,키움,대구,대구,24000
2025,2025-09-06,,2025-09-06,토,주말,9,36,삼성,한화,대구,대구,24000
2025,2025-09-06,,2025-09-06,토,주말,9,36,NC,KIA,창원,경남_창원,15040
2025,2025-09-07,,2025-09-07,일,주말,9,36,삼성,한화,대구,대구,24000
2025,2025-09-07,,2025-09-07,일,주말,9,36,NC,KIA,창원,경남_창원,11095
2025,2025-09-07,,2025-09-07,일,주말,9,36,LG,SSG,잠실,서울_잠실,23750
2025,2025-09-09,,2025-09-09,화,평일,9,37,롯데,한화,사직,부산,18109
2025,2025-09-09,,2025-09-09,화,평일,9,37,키움,LG,고척,서울_고척,14773
2025,2025-09-09,,2025-09-09,화,평일,9,37,KT,두산,수원,경기_수원,12252
2025,2025-09-10,,2025-09-10,수,평일,9,37,롯데,한화,사직,부산,22011
2025,2025-09-10,,2025-09-10,수,평일,9,37,두산,LG,잠실,서울_잠실,17856
2025,2025-09-10,,2025-09-10,수,평일,9,37,NC,SSG,창원,경남_창원,4514
2025,2025-09-10,,2025-09-10,수,평일,9,37,KIA,삼성,광주,광주,9793
2025,2025-09-11,,2025-09-11,목,평일,9,37,LG,KT,잠실,서울_잠실,20722
2025,2025-09-11,,2025-09-11,목,평일,9,37,KIA,롯데,광주,광주,9614
2025,2025-09-11,,2025-09-11,목,평일,9,37,키움,NC,고척,서울_고척,7035
2025,2025-09-11,,2025-09-11,목,평일,9,37,삼성,SSG,대구,대구,24000
2025,2025-09-12,,2025-09-12,금,평일,9,37,KIA,두산,광주,광주,9617
2025,2025-09-13,,2025-09-13,토,주말,9,37,LG,KIA,잠실,서울_잠실,23750
2025,2025-09-13,,2025-09-13,토,주말,9,37,삼성,KT,대구,대구,24000
2025,2025-09-13,,2025-09-13,토,주말,9,37,NC,두산,창원,경남_창원,12658
2025,2025-09-13,,2025-09-13,토,주말,9,37,롯데,SSG,사직,부산,22669
2025,2025-09-13,,2025-09-13,토,주말,9,37,한화,키움,대전,대전,17000
2025,2025-09-14,,2025-09-14,일,주말,9,37,LG,KIA,잠실,서울_잠실,23750
2025,2025-09-14,,2025-09-14,일,주말,9,37,삼성,KT,대구,대구,24000
2025,2025-09-14,,2025-09-14,일,주말,9,37,NC,두산,창원,경남_창원,11711
2025,2025-09-14,,2025-09-14,일,주말,9,37,한화,키움,대전,대전,17000
2025,2025-09-15,,2025-09-15,월,평일,9,38,한화,키움,대전,대전,17000
2025,2025-09-16,,2025-09-16,화,평일,9,38,KIA,한화,광주,광주,9197
2025,2025-09-16,,2025-09-16,화,평일,9,38,KT,LG,수원,경기_수원,11481
2025,2025-09-16,,2025-09-16,화,평일,9,38,삼성,롯데,대구,대구,24000
2025,2025-09-16,,2025-09-16,화,평일,9,38,NC,SSG,창원,경남_창원,5145
2025,2025-09-16,,2025-09-16,화,평일,9,38,두산,키움,잠실,서울_잠실,12716
2025,2025-09-17,,2025-09-17,수,평일,9,38,KIA,한화,광주,광주,6782
2025,2025-09-17,,2025-09-17,수,평일,9,38,NC,SSG,창원,경남_창원,5083
2025,2025-09-17,,2025-09-17,수,평일,9,38,두산,키움,잠실,서울_잠실,10037
2025,2025-09-18,,2025-09-18,목,평일,9,38,KIA,한화,광주,광주,10841
2025,2025-09-18,,2025-09-18,목,평일,9,38,KT,LG,수원,경기_수원,7016
2025,2025-09-18,,2025-09-18,목,평일,9,38,KT,LG,수원,경기_수원,14875
2025,2025-09-18,,2025-09-18,목,평일,9,38,NC,삼성,창원,경남_창원,12039
2025,2025-09-18,,2025-09-18,목,평일,9,38,두산,키움,잠실,서울_잠실,13498
2025,2025-09-19,,2025-09-19,금,평일,9,38,NC,롯데,창원,경남_창원,17983
2025,2025-09-20,,2025-09-20,토,주말,9,38,KT,한화,수원,경기_수원,18700
2025,2025-09-20,,2025-09-20,토,주말,9,38,KIA,NC,광주,광주,17739
2025,2025-09-20,,2025-09-20,토,주말,9,38,SSG,두산,문학,인천,23000
2025,2025-09-20,,2025-09-20,토,주말,9,38,LG,삼성,잠실,서울_잠실,23750
2025,2025-09-20,,2025-09-20,토,주말,9,38,롯데,키움,사직,부산,22669
2025,2025-09-21,,2025-09-21,일,주말,9,38,KIA,NC,광주,광주,13805
2025,2025-09-21,,2025-09-21,일,주말,9,38,SSG,두산,문학,인천,23000
2025,2025-09-21,,2025-09-21,일,주말,9,38,KT,삼성,수원,경기_수원,18700
2025,2025-09-22,,2025-09-22,월,평일,9,39,SSG,두산,문학,인천,13067
2025,2025-09-23,,2025-09-23,화,평일,9,39,SSG,KIA,문학,인천,19974
2025,2025-09-23,,2025-09-23,화,평일,9,39,롯데,NC,울산,울산,9690
2025,2025-09-23,,2025-09-23,화,평일,9,39,삼성,두산,대구,대구,23950
2025,2025-09-23,,2025-09-23,화,평일,9,39,KT,키움,수원,경기_수원,12632
2025,2025-09-24,,2025-09-24,수,평일,9,39,키움,KIA,고척,서울_고척,16000
2025,2025-09-24,,2025-09-24,수,평일,9,39,NC,LG,창원,경남_창원,10764
2025,2025-09-24,,2025-09-24,수,평일,9,39,삼성,롯데,대구,대구,23940
2025,2025-09-25,,2025-09-25,목,평일,9,39,두산,한화,잠실,서울_잠실,23750
2025,2025-09-25,,2025-09-25,목,평일,9,39,SSG,KT,문학,인천,15279
2025,2025-09-25,,2025-09-25,목,평일,9,39,롯데,LG,울산,울산,9315
2025,2025-09-25,,2025-09-25,목,평일,9,39,삼성,키움,대구,대구,23089
2025,2025-09-26,,2025-09-26,금,평일,9,39,SSG,KT,문학,인천,19087
2025,2025-09-26,,2025-09-26,금,평일,9,39,한화,LG,대전,대전,17000
2025,2025-09-26,,2025-09-26,금,평일,9,39,두산,NC,잠실,서울_잠실,18418
2025,2025-09-26,,2025-09-26,금,평일,9,39,롯데,삼성,사직,부산,22669
2025,2025-09-27,,2025-09-27,토,주말,9,39,한화,LG,대전,대전,17000
2025,2025-09-27,,2025-09-27,토,주말,9,39,KIA,NC,광주,광주,14945
2025,2025-09-27,,2025-09-27,토,주말,9,39,두산,SSG,잠실,서울_잠실,23750
2025,2025-09-28,,2025-09-28,일,주말,9,39,두산,롯데,잠실,서울_잠실,23750
2025,2025-09-28,,2025-09-28,일,주말,9,39,키움,삼성,고척,서울_고척,16000
2025,2025-09-29,,2025-09-29,월,평일,9,40,한화,LG,대전,대전,17000
2025,2025-09-29,,2025-09-29,월,평일,9,40,SSG,롯데,문학,인천,22184
2025,2025-09-29,,2025-09-29,월,평일,9,40,KIA,NC,광주,광주,3634
2025,2025-09-30,,2025-09-30,화,평일,9,40,삼성,KIA,대구,대구,23933
2025,2025-09-30,,2025-09-30,화,평일,9,40,NC,KT,창원,경남_창원,14235
2025,2025-09-30,,2025-09-30,화,평일,9,40,한화,롯데,대전,대전,17000
2025,2025-09-30,,2025-09-30,화,평일,9,40,LG,두산,잠실,서울_잠실,23750
2025,2025-09-30,,2025-09-30,화,평일,9,40,키움,SSG,고척,서울_고척,16000
2025,2025-10-01,,2025-10-01,수,평일,10,40,SSG,한화,문학,인천,23000
2025,2025-10-01,,2025-10-01,수,평일,10,40,KIA,KT,광주,광주,6777
2025,2025-10-01,,2025-10-01,수,평일,10,40,LG,NC,잠실,서울_잠실,23750
2025,2025-10-02,,2025-10-02,목,평일,10,40,KIA,SSG,광주,광주,8043
2025,2025-10-03,,2025-10-03,금,평일,10,40,KT,한화,수원,경기_수원,18700
2025,2025-10-04,,2025-10-04,토,주말,10,40,NC,SSG,창원,경남_창원,17983
2025,2025-10-04,,2025-10-04,토,주말,10,40,KIA,삼성,광주,광주,17513
